Family	Genefam	Gene	Hit
Beta-lactam	blaFONA	blaFONA-1	blaFONA-1_1_AJ251239
Beta-lactam	blaFOX	blaFOX-1	blaFOX-1_1_X77455
Beta-lactam	blaFOX	blaFOX-2	blaFOX-2_1_Y10282
Beta-lactam	blaFOX	blaFOX-3	blaFOX-3_1_Y11068
Beta-lactam	blaFOX	blaFOX-4	blaFOX-4_1_AJ277535
Beta-lactam	blaFOX	blaFOX-5	blaFOX-5_1_AY007369
Beta-lactam	blaFOX	blaFOX-6	blaFOX-6_1_AY034848
Beta-lactam	blaFOX	blaFOX-7	blaFOX-7_1_AJ703796
Beta-lactam	blaFOX	blaFOX-8	blaFOX-8_1_HM565917
Beta-lactam	blaFOX	blaFOX-9	blaFOX-9_1_JF896803
Beta-lactam	blaFOX	blaFOX-10	blaFOX-10_1_JX049131
Beta-lactam	blaGMB-1	blaGMB-1	blaGMB-1_1_MZ215787
Beta-lactam	blaGOB-1 like	blaGOB-1	blaGOB-1_1_EF394442
Beta-lactam	blaGOB-1 like	blaGOB-1	blaGOB-1_2_AF090141
Beta-lactam	blaGOB-1 like	blaGOB-2	blaGOB-2_1_AF189296
Beta-lactam	blaGOB-7	blaGOB-7	blaGOB-7_1_AF189297
Beta-lactam	blaGOB-1 like	blaGOB-8	blaGOB-8_1_AY348327
Beta-lactam	blaGOB-1 like	blaGOB-9	blaGOB-9_1_AY647246
Beta-lactam	blaGOB-1 like	blaGOB-10	blaGOB-10_1_AY647247
Beta-lactam	blaGOB-1 like	blaGOB-11	blaGOB-11_1_AY647248
Beta-lactam	blaGOB-1 like	blaGOB-13	blaGOB-13_1_AY647251
Beta-lactam	blaGOB-1 like	blaGOB-14	blaGOB-14_1_AY647252
Beta-lactam	blaHERA	blaHERA-1	blaHERA-1_1_AF311385
Beta-lactam	blaHERA	blaHERA-2	blaHERA-2_1_AF398334
Beta-lactam	blaHERA	blaHERA-3	blaHERA-3_1_AF398335
Beta-lactam	blaHERA	blaHERA-4	blaHERA-4_1_AJ536088
Beta-lactam	blaHERA	blaHERA-5	blaHERA-5_1_AJ536089
Beta-lactam	blaHERA	blaHERA-6	blaHERA-6_1_AJ536090
Beta-lactam	blaHERA	blaHERA-8	blaHERA-8_1_AJ536092
Beta-lactam	blaIND-1/7	blaIND-1	blaIND-1_1_AF099139
Beta-lactam	blaIND-2 like	blaIND-2	blaIND-2_2_AF219127
Beta-lactam	blaIND-2 like	blaIND-2a	blaIND-2a_4_AF219130
Beta-lactam	blaIND-2 like	blaIND-2b	blaIND-2b_3_EF672681
Beta-lactam	blaIND-2 like	blaIND-2c	blaIND-2c_1_GU186042
Beta-lactam	blaIND-3/14	blaIND-3	blaIND-3_1_AF219131
Beta-lactam	blaIND-4	blaIND-4	blaIND-4_1_AF219135
Beta-lactam	blaIND-5	blaIND-5	blaIND-5_1_AY504627
Beta-lactam	blaIND-6	blaIND-6	blaIND-6_1_AM087455
Beta-lactam	blaIND-1/7	blaIND-7	blaIND-7_1_AB529520
Beta-lactam	blaIND-8/10	blaIND-8	blaIND-8_1_GU186044
Beta-lactam	blaIND-9	blaIND-9	blaIND-9_1_GU186045
Beta-lactam	blaIND-8/10	blaIND-10	blaIND-10_1_GU206353
Beta-lactam	blaIND-2 like	blaIND-11	blaIND-11_1_HM245379
Beta-lactam	blaIND-2 like	blaIND-12	blaIND-12_1_HM245380
Beta-lactam	blaIND-3/14	blaIND-14	blaIND-14_1_HM367709
Beta-lactam	blaIND-2 like	blaIND-15	blaIND-15_1_AB563173
Beta-lactam	blaLEN	blaLEN1	blaLEN1_1_X04515
Beta-lactam	blaLEN	blaLEN2	blaLEN2_1_AY037780
Beta-lactam	blaLEN	blaLEN3	blaLEN3_1_AY130286
Beta-lactam	blaLEN	blaLEN4	blaLEN4_1_AY130287
Beta-lactam	blaLEN	blaLEN5	blaLEN5_1_AY633109
Beta-lactam	blaLEN	blaLEN7	blaLEN7_1_AJ635425
Beta-lactam	blaLEN	blaLEN10	blaLEN10_1_AJ635419
Beta-lactam	blaLEN	blaLEN13	blaLEN13_1_AJ635403
Beta-lactam	blaLEN	blaLEN16	blaLEN16_1_AY743416
Beta-lactam	blaLEN	blaLEN17	blaLEN17_1_EF205593
Beta-lactam	blaLEN	blaLEN18	blaLEN18_1_AM850908
Beta-lactam	blaLEN	blaLEN19	blaLEN19_1_AM850909
Beta-lactam	blaLEN	blaLEN20	blaLEN20_1_AM850910
Beta-lactam	blaLEN	blaLEN21	blaLEN21_1_AM850911
Beta-lactam	blaLEN	blaLEN22	blaLEN22_1_AM850912
Beta-lactam	blaLEN	blaLEN23	blaLEN23_1_AM850913
Beta-lactam	blaLEN	blaLEN24	blaLEN24_1_AM850914
Beta-lactam	blaLEN	blaLEN25	blaLEN25_1_HQ709169
Beta-lactam	blaACT-1 like	blaMIR-1	blaMIR-1_1_M37839
Beta-lactam	blaMIR	blaMIR-2	blaMIR-2_1_AY227752
Beta-lactam	blaACT-1 like	blaMIR-3	blaMIR-3_1_AY743435
Beta-lactam	blaMIR	blaMIR-4	blaMIR-4_1_EF417572
Beta-lactam	blaMIR	blaMIR-5	blaMIR-5_1_FJ237367
Beta-lactam	blaMIR	blaMIR-6	blaMIR-6_1_JQ664733
Beta-lactam	blaDHA	blaMOR-2	blaMOR-2_1_AY235804
Beta-lactam	blaCMY-1 like	blaMOX-1	blaMOX-1_1_D13304
Beta-lactam	blaCMY-1 like	blaMOX-2	blaMOX-2_1_AJ276453
Beta-lactam	blaCMY-1 like	blaMOX-3	blaMOX-3_1_EU515248
Beta-lactam	blaCMY-1 like	blaMOX-4	blaMOX-4_1_FJ262599
Beta-lactam	blaMOX-5 like	blaMOX-5	blaMOX-5_1_GQ152600
Beta-lactam	blaMOX-5 like	blaMOX-6	blaMOX-6_1_GQ152601
Beta-lactam	blaMOX-5 like	blaMOX-7	blaMOX-7_1_GQ152602
Beta-lactam	blaOCH	blaOCH-2	blaOCH-2_1_AJ295340
Beta-lactam	blaOCH	blaOCH-3	blaOCH-3_1_AJ295341
Beta-lactam	blaOCH	blaOCH-4	blaOCH-4_1_AJ295342
Beta-lactam	blaOCH	blaOCH-5	blaOCH-5_1_AJ295343
Beta-lactam	blaOCH	blaOCH-6	blaOCH-6_1_AJ295344
Beta-lactam	blaOCH	blaOCH-7	blaOCH-7_1_AJ295345
Beta-lactam	blaOCH	blaOCH-8	blaOCH-8_1_DQ489307
Beta-lactam	blaOKP	blaOKP-A-13	blaOKP-A-13_1_FJ534513
Beta-lactam	blaOKP	blaOKP-B-2	blaOKP-B-2_1_AM051151
Beta-lactam	blaOKP	blaOKP-B-10	blaOKP-B-10_1_AM051160
Beta-lactam	blaOKP	blaOKP-B-13	blaOKP-B-13_1_AY825330
Beta-lactam	blaOKP	blaOKP-B-14	blaOKP-B-14_1_DQ995288
Beta-lactam	blaOKP	blaOKP-B-20	blaOKP-B-20_1_AM850922
Beta-lactam	blaOXA-55 like	blaOXA-SHE	blaOXA-SHE_1_AY066004
Beta-lactam	blaOXY-1-1 like	blaOXY-1-1	blaOXY-1-1_1_Z30177
Beta-lactam	blaOXY-1-1 like	blaOXY-1-2	blaOXY-1-2_2_AJ871864
Beta-lactam	blaOXY-1-1 like	blaOXY-1-3	blaOXY-1-3_3_AY077482
Beta-lactam	blaOXY-1-1 like	blaOXY-1-4	blaOXY-1-4_4_AY077483
Beta-lactam	blaOXY-1-1 like	blaOXY-1-5	blaOXY-1-5_5_AY077486
Beta-lactam	blaOXY-1-1 like	blaOXY-1-6	blaOXY-1-6_6_Y17715
Beta-lactam	blaOXY-1-1 like	blaOXY-1-7	blaOXY-1-7_7_M27459
Beta-lactam	blaOXY-2-1 like	blaOXY-2-1	blaOXY-2-1_1_AJ871866
Beta-lactam	blaOXY-2-1 like	blaOXY-2-2	blaOXY-2-2_2_AJ871867
Beta-lactam	blaOXY-2-1 like	blaOXY-2-3	blaOXY-2-3_3_AY077488
Beta-lactam	blaOXY-2-1 like	blaOXY-2-5	blaOXY-2-5_5_AY077487
Beta-lactam	blaOXY-2-1 like	blaOXY-2-6	blaOXY-2-6_6_AY077485
Beta-lactam	blaOXY-2-1 like	blaOXY-2-7	blaOXY-2-7_7_Z49084
Beta-lactam	blaOXY-2-1 like	blaOXY-2-8	blaOXY-2-8_8_AY055205
Beta-lactam	blaOXY-2-1 like	blaOXY-2-9	blaOXY-2-9_9_FJ785625
Beta-lactam	blaOXY-2-1 like	blaOXY-2-10	blaOXY-2-10_10_FJ785626
Beta-lactam	blaOXY-3-1	blaOXY-3-1	blaOXY-3-1_1_AF491278
Beta-lactam	blaOXY-1-1 like	blaOXY-4-1	blaOXY-4-1_1_AY077481
Beta-lactam	blaOXY-1-1 like	blaOXY-5-1	blaOXY-5-1_1_AJ871868
Beta-lactam	blaOXY-1-1 like	blaOXY-5-2	blaOXY-5-2_2_AJ871871
Beta-lactam	blaOXY-1-1 like	blaOXY-6-1	blaOXY-6-1_1_AJ871873
Beta-lactam	blaOXY-1-1 like	blaOXY-6-2	blaOXY-6-2_2_AJ871875
Beta-lactam	blaOXY-1-1 like	blaOXY-6-3	blaOXY-6-3_3_AJ871876
Beta-lactam	blaOXY-1-1 like	blaOXY-6-4	blaOXY-6-4_4_AJ871877
Beta-lactam	blaPAO	blaPAO	blaPAO_1_AY083595
Beta-lactam	blaPAO	blaPAO	blaPAO_2_FJ666065
Beta-lactam	blaPAO	blaPAO	blaPAO_3_FJ666073
Beta-lactam	blaPAO	blaPAO	blaPAO_4_AY083592
Beta-lactam	blaPER-1 like	blaPER-1	blaPER-1_1_GU944725
Beta-lactam	blaPER-2	blaPER-2	blaPER-2_1_X93314
Beta-lactam	blaPER-1 like	blaPER-3	blaPER-3_1_AY740681
Beta-lactam	blaPER-1 like	blaPER-4	blaPER-4_1_EU748544
Beta-lactam	blaPER-1 like	blaPER-5	blaPER-5_1_FJ627180
Beta-lactam	blaPER-6	blaPER-6	blaPER-6_1_GQ396303
Beta-lactam	blaPER-1 like	blaPER-7	blaPER-7_1_HQ713678
Beta-lactam	blaRAHN-1	blaRAHN-1	blaRAHN-1_1_GU645205
Beta-lactam	blaRAHN-1	blaRAHN-1	blaRAHN-1_2_AF338038
Beta-lactam	blaRAHN-2	blaRAHN-2	blaRAHN-2_2_HM114350
Beta-lactam	blaROB-1	blaROB-1	blaROB-1_1_DQ840517
Beta-lactam	blaROB-1	blaROB-1	blaROB-1_2_AF022114
Beta-lactam	blaVEB	blaVEB-1	blaVEB-1_1_HM370393
Beta-lactam	blaVEB	blaVEB-3	blaVEB-3_1_AY536519
Beta-lactam	ampH	ampH	ampH_1_AJ276031
Beta-lactam	ampH	ampH	ampH_2_HQ586946
Beta-lactam	blaSMB-1	blaSMB-1	blaSMB-1_1_AB636283
Beta-lactam	blaCFE-1 like	blaCFE-1	blaCFE-1_1_AB107899
Beta-lactam	blaCMY-2 like	blaLAT-1	blaLAT-1_1_X78117
Beta-lactam	blaNPS/LCR	blaNPS	blaNPS_1_AY027589
Beta-lactam	blaNPS/LCR	blaLCR-1	blaLCR-1_1_X56809
Beta-lactam	blaFAR-1	blaFAR-1	blaFAR-1_1_AF024601
Beta-lactam	blaKHM-1	blaKHM-1	blaKHM-1_1_AB364006
Beta-lactam	cphA like	blaCEPH-A3	blaCEPH-A3_1_AY112998
Beta-lactam	blaGIM-1	blaGIM-1	blaGIM-1_1_JF414726
Beta-lactam	hugA	hugA	hugA_1_AF324468
Beta-lactam	blaERP-1	blaERP-1	blaERP-1_1_AY077733
Beta-lactam	blaPME-1	blaPME-1	blaPME-1_1_HQ541434
Beta-lactam	blaJOHN-1	blaJOHN-1	blaJOHN-1_1_AY028464
Beta-lactam	blaMUS-1	blaMUS-1	blaMUS-1_1_AF441286
Beta-lactam	blaCGB-1	blaCGB-1	blaCGB-1_1_EF672680
Beta-lactam	blaEBR-1	blaEBR-1	blaEBR-1_1_AF416700
Beta-lactam	blaTUS-1	blaTUS-1	blaTUS-1_1_AF441287
Beta-lactam	blaACI-1	blaACI-1	blaACI-1_1_AJ007350
Beta-lactam	blaAST-1	blaAST-1	blaAST-1_1_AF279904
Beta-lactam	blaCME-1	blaCME-1	blaCME-1_1_AJ006275
Beta-lactam	blaDES-1	blaDES-1	blaDES-1_1_AF426161
Beta-lactam	penA	penA	penA_1_AF515059
Beta-lactam	cphA like	imiH	imiH_1_AJ548797
Beta-lactam	cphA like	imiS	imiS_1_Y10415
Beta-lactam	blaACT-1 like	blaCMG	blaCMG_1_AY265892
Beta-lactam	blaTRU	blaTRU	blaTRU_1_EU046614
Beta-lactam	ampS	ampS	ampS_1_X80276
Beta-lactam	blaADC-25	blaADC-25	blaADC-25_1_EF016355
Beta-lactam	blaA	blaA	blaA_1_DQ424965
Beta-lactam	blaA	blaA	blaA_2_AY954728
Beta-lactam	blaB-2 like	blaB-2	blaB-2_1_AF189300
Beta-lactam	blaB-5 like	blaB-5	blaB-5_1_AF189303
Beta-lactam	blaB-5 like	blaB-6	blaB-6_1_AF189302
Beta-lactam	blaB-5 like	blaB-7	blaB-7_1_AF189304
Beta-lactam	blaB-5 like	blaB-8	blaB-8_1_AF189305
Beta-lactam	blaB-5 like	blaB-9	blaB-9_1_AY348324
Beta-lactam	blaB-5 like	blaB-10	blaB-10_1_AY348325
Beta-lactam	blaB-2 like	blaB-11	blaB-11_1_AY348326
Beta-lactam	blaB-12/13	blaB-13	blaB-13_1_EF595959
Beta-lactam	blaB-2 like	blaB-14	blaB-14_1_JN635697
Beta-lactam	blaL1	blaL1	blaL1_3_EF126059
Beta-lactam	cfxA	cfxA	cfxA_1_U38243
Beta-lactam	cfxA	cfxA2	cfxA2_1_AF504914
Beta-lactam	cfxA	cfxA3	cfxA3_1_AF472622
Beta-lactam	cfxA	cfxA4	cfxA4_1_AY769933
Beta-lactam	cfxA	cfxA5	cfxA5_1_AY769934
Beta-lactam	cfxA6	cfxA6	cfxA6_1_GQ342996
Beta-lactam	cphA like	cphA1	cphA1_2_AY261377
Beta-lactam	cphA like	cphA1	cphA1_1_AY261379
Beta-lactam	cphA like	cphA1	cphA1_3_AY261378
Beta-lactam	cphA like	cphA1	cphA1_4_AY261376
Beta-lactam	cphA like	cphA1	cphA1_7_X57102
Beta-lactam	cphA like	cphA2	cphA2_6_AHU60294
Beta-lactam	cphA like	cphA4	cphA4_1_AY227050
Beta-lactam	cphA like	cphA5	cphA5_1_AY227051
Beta-lactam	cphA like	cphA6	cphA6_1_AY227052
Beta-lactam	cphA like	cphA7	cphA7_1_AY227053
Beta-lactam	cphA like	cphA8	cphA8_1_AY261375
Beta-lactam	blaGES-1 like	blaGES-2	blaGES-2_1_AF326355
Beta-lactam	blaGES-1 like	blaGES-3	blaGES-3_1_AB113580
Beta-lactam	blaGES-1 like	blaGES-5	blaGES-5_1_DQ236171
Beta-lactam	blaGES-1 like	blaGES-6	blaGES-6_1_AY494718
Beta-lactam	blaGES-1 like	blaGES-11	blaGES-11_1_FJ854362
Beta-lactam	blaGES-1 like	blaGES-14	blaGES-14_1_GU207844
Beta-lactam	blaGES-1 like	blaGES-16	blaGES-16_1_HM173356
Beta-lactam	blaGES-1 like	blaGES-20	blaGES-20_1_JN596280
Beta-lactam	blaGES-1 like	blaGES-21	blaGES-21_1_JQ772478
Beta-lactam	blaGES-1 like	blaGES-22	blaGES-22_1_JX023441
Beta-lactam	blaIMI-1 like	blaIMI-3	blaIMI-3_1_GU015024
Beta-lactam	blaBRO	blaBRO-1	blaBRO-1_1_Z54180
Beta-lactam	blaBRO	blaBRO-2	blaBRO-2_1_Z54181
Beta-lactam	blaBKC-1	blaBKC-1	blaBKC-1_1_KP689347
Aminoglycoside, Quinolone	aac(6') like	aac(6')Ib-cr	aac(6')Ib-cr_3_EF210035
Amphenicol	Cfr(D)	Cfr(D)	Cfr(D)_1_NG_067192
Amphenicol	cfr(E)	Cfr(E)	Cfr(E)_1_NG_070225
Aminoglycoside	Gar	Gar	Gar_1_NG_070891
Macrolide	erm(50)	erm(50)	erm(50)_1_LC473083
Quinolone	qnrB89	qnrB89	qnrB89_1_MT544491
Quinolone	qnrB1 like	qnrB91	qnrB91_1_AP023150
Quinolone	qnrB1 like	qnrB90	qnrB90_1_MG182074
Amphenicol, Quinolone, Folate pathway antagonist	OqxA	OqxA	OqxA_1_EU370913
Amphenicol, Quinolone, Folate pathway antagonist	OqxB	OqxB	OqxB_1_EU370913
Amoniglycoside	bleO	bleO	bleO_1_AF051917
Ionophores	NarA	NarA	NarA_1_MN590304
Ionophores	NarB	NarB	NarB_1_MN590304
